Year,Month,City,Address,Prov,Country,Identifier,Area,UoM,Tenure,Latitude,Agent,Longitude
2020,JUL,Vanderhoof,3299 Hospital Rd.,BC,CA,B0077866,591.03,SQ-M,Owned,54.02947222,Subbarao,-124.0102222
2020,JUL,Vernon,1440 14th Ave.,BC,CA,B0048777,2624.4,SQ-M,Owned,50.25102778,Subbarao,-119.2499444
2020,JUL,Vernon,1440 14th Ave.,BC,CA,N0001422,1.639,HA,Owned,,Subbarao,
2020,JUL,Vernon,2501 14th Ave.,BC,CA,B0090152,2531.9,SQ-M,Leased,50.25230278,Subbarao,-119.2646194
2020,JUL,Vernon,2802 30th St.,BC,CA,B0092558,621.61,SQ-M,Leased,50.262447,Subbarao,-119.270693
2020,JUL,Vernon,2809 28 St.,BC,CA,B0067382,860.47,SQ-M,Leased,50.262306,Subbarao,-119.267812
2020,JUL,Vernon,2820 - 28th St.,BC,CA,B1002586,646.14,SQ-M,Leased,50.262912,Subbarao,-119.268013
2020,JUL,Vernon,2899 30th Ave.,BC,CA,B0060939,450.92,SQ-M,Leased,50.263621,Subbarao,-119.269164
2020,JUL,Vernon,3001 27th St.,BC,CA,B0026179,2944.8,SQ-M,Owned,50.26411111,Subbarao,-119.2658889
2020,JUL,Vernon,3001 27th St.,BC,CA,B0026302,155.3,SQ-M,Owned,50.26466667,Subbarao,-119.2660833
2020,JUL,Vernon,3001 27th St.,BC,CA,N0001180,0.4978,HA,Owned,,Subbarao,
2020,JUL,Vernon,3002 27th St.,BC,CA,B1002489,12,SQ-M,Owned,50.26374,Subbarao,-119.266678
2020,JUL,Vernon,3002 27th St.,BC,CA,N0001181,0.3484,HA,Owned,,Subbarao,
2020,JUL,Vernon,3007 35th Ave.,BC,CA,B0066670,430.3,SQ-M,Leased,50.26763889,Subbarao,-119.2715833
2020,JUL,Vernon,3100 30th Ave.,BC,CA,B0067449,450.6,SQ-M,Leased,50.263624,Subbarao,-119.272351
2020,JUL,Vernon,3101 29th Ave.,BC,CA,B0092085,445.93,SQ-M,Leased,50.262977,Subbarao,-119.272474
2020,JUL,Vernon,3115 48th Ave.,BC,CA,B0091966,320,SQ-M,Leased,50.28263889,Subbarao,-119.2734167
2020,JUL,Vernon,3201 30th St.,BC,CA,B0067525,851.84,SQ-M,Leased,50.265426,Subbarao,-119.270707
2020,JUL,Vernon,3306-3308 29th St.,BC,CA,N2000434,0.1858,HA,Leased,,Subbarao,
2020,JUL,Vernon,4607 23rd St.,BC,CA,B0051763,219.62,SQ-M,Leased,50.2795,Subbarao,-119.26175
2020,JUL,Vernon,4607 23rd St.,BC,CA,B0092595,120.77,SQ-M,Leased,50.279141,Subbarao,-119.2623731
2020,JUL,Vernon,4791 23rd.St.,BC,CA,B0092296,335.56,SQ-M,Leased,50.28165556,Subbarao,-119.2617389
2020,JUL,Vernon,Hwy. 97,BC,CA,N0001179,18.11,HA,Owned,,Subbarao,
2020,JUL,Victoria,1001 Douglas St.,BC,CA,B0067621,10037.63,SQ-M,Leased,48.42394444,Subbarao,-123.3645556
2020,JUL,Victoria,1012 Douglas St,BC,CA,B1002621,1207.73,SQ-M,Leased,48.424241,Subbarao,-123.365817
2020,JUL,Victoria,1106 Cook St.,BC,CA,B0067163,1908.16,SQ-M,Leased,48.42369444,Subbarao,-123.3544444
2020,JUL,Victoria,1112 Wharf St.,BC,CA,N2000502,1.161,HA,Owned,,Subbarao,
2020,JUL,Victoria,1215 Broad St.,BC,CA,B0091904,590.11,SQ-M,Leased,48.4259054,Subbarao,-123.3661695
2020,JUL,Victoria,1250 Quadra St.,BC,CA,B0067634,1697.98,SQ-M,Leased,48.42530556,Subbarao,-123.3596944
2020,JUL,Victoria,1312 Blanshard St.,BC,CA,B0067162,360.4,SQ-M,Leased,48.4264245,Subbarao,-123.3620067
2020,JUL,Victoria,1321 Blanshard St.,BC,CA,B1002359,1.86,SQ-M,Leased,48.4266948,Subbarao,-123.3615678
2020,JUL,Victoria,1401 Rockland Ave.,BC,CA,B0043356,5806.44,SQ-M,Owned,48.41847222,Subbarao,-123.3423611
2020,JUL,Victoria,1401 Rockland Ave.,BC,CA,B0049783,182.9,SQ-M,Owned,48.41830556,Subbarao,-123.3410833
2020,JUL,Victoria,1401 Rockland Ave.,BC,CA,B0049791,98.6,SQ-M,Owned,48.41847222,Subbarao,-123.3412222
2020,JUL,Victoria,1401 Rockland Ave.,BC,CA,B0049809,41.1,SQ-M,Owned,48.41819444,Subbarao,-123.3399167
2020,JUL,Victoria,1401 Rockland Ave.,BC,CA,B0049817,499.9,SQ-M,Owned,48.41833333,Subbarao,-123.3399444
2019,JUL,Victoria,1401 Rockland Ave.,BC,CA,B0049825,13,SQ-M,Owned,48.4198592,Subbarao,-123.3423613
2019,JUL,Victoria,1401 Rockland Ave.,BC,CA,B0049833,60.9,SQ-M,Owned,48.41819444,Subbarao,-123.3395833
2019,JUL,Victoria,1401 Rockland Ave.,BC,CA,B0049841,136.4,SQ-M,Owned,48.4198592,Subbarao,-123.3423613
2019,JUL,Victoria,1405 Douglas St.,BC,CA,B0055756,3157.01,SQ-M,Leased,48.42736111,Subbarao,-123.3641667
2019,JUL,Victoria,1471 Rockland Ave.,BC,CA,B0048066,96.05,SQ-M,Owned,48.4199731,Subbarao,-123.3398596
2019,JUL,Victoria,1483 Douglas St.,BC,CA,B0067135,2357.79,SQ-M,Leased,48.42752778,Subbarao,-123.3640833
2019,JUL,Victoria,1515 Blanshard St.,BC,CA,B0011221,23290.3,SQ-M,Owned,48.42827778,Subbarao,-123.3610278
2017,JUL,Victoria,1515 Blanshard St.,BC,CA,N0001031,0.7608,HA,Owned,,Subbarao,
2017,JUL,Victoria,1520 Blanshard St.,BC,CA,B0063404,3396.1,SQ-M,Leased,48.42825,Subbarao,-123.3621667
2017,JUL,Victoria,1675 Douglas St.,BC,CA,B0067637,3390.58,SQ-M,Leased,48.42919444,Subbarao,-123.364
2017,JUL,Victoria,1802 Douglas St.,BC,CA,B0067183,6376.37,SQ-M,Leased,48.43052778,Subbarao,-123.3649167
2017,JUL,Victoria,1803 Douglas St. ,BC,CA,B1002347,1233.9,SQ-M,Leased,48.430393,Subbarao,-123.364261
2017,JUL,Victoria,1810 Blanshard St.,BC,CA,B0078333,13316.65,SQ-M,Owned,48.43061111,Subbarao,-123.36225
2017,JUL,Victoria,1810 Blanshard St.,BC,CA,N0001674,0.2707,HA,Owned,,Subbarao,
2017,JUL,Victoria,1900 Richmond Ave.,BC,CA,B0092128,659.6,SQ-M,Leased,48.429749,Subbarao,-123.3302874
2017,JUL,Victoria,254 Belleville St.,BC,CA,B1002461,297.4,SQ-M,Leased,48.42197222,Subbarao,-123.3741944
2017,JUL,Victoria,28 Bastion Sq.,BC,CA,B0042275,3099.84,SQ-M,Owned,48.42597222,Subbarao,-123.36875
2017,JUL,Victoria,28 Bastion Sq.,BC,CA,N0001395,0.1255,HA,Owned,,Subbarao,
2017,JUL,Victoria,2814 Nanaimo St. (2814-2828),BC,CA,B0067601,1308.43,SQ-M,Leased,48.440028,Subbarao,-123.3650483
2017,JUL,Victoria,2940 Jutland Rd.,BC,CA,B0091693,21.65,SQ-M,Leased,48.439233,Subbarao,-123.379042
2017,JUL,Victoria,2955 / 2957 Jutland Rd.,BC,CA,B0067659,7543.19,SQ-M,Leased,48.43936111,Subbarao,-123.3785556
2017,JUL,Victoria,2975 Jutland Rd.,BC,CA,B0078325,11941.51,SQ-M,Leased,48.44038889,Subbarao,-123.3779444
2017,JUL,Victoria,2995 Jutland Rd.,BC,CA,B0078328,5192.91,SQ-M,Leased,48.44097222,Subbarao,-123.3773333
2017,JUL,Victoria,343 Bay St.,BC,CA,B0091584,393.3,SQ-M,Leased,48.434742,Subbarao,-123.3763042
2017,JUL,Victoria,395 Waterfront Cr.,BC,CA,B0091756,4854.34,SQ-M,Leased,48.44177778,Subbarao,-123.37725
2017,JUL,Victoria,421 Menzies St,BC,CA,B1002590,258.08,SQ-M,Leased,48.41849,Subbarao,-123.371811
2017,JUL,Victoria,433 Kingston St.,BC,CA,N0001885,0.0557,HA,Leased,,Subbarao,
2017,JUL,Victoria,506 Government St.,BC,CA,B0010678,283.5,SQ-M,Owned,48.41738889,Subbarao,-123.3692222
2017,JUL,Victoria,514 Government St.,BC,CA,B0010660,401.3,SQ-M,Owned,48.41766667,Subbarao,-123.3692222
2017,JUL,Victoria,525 Superior St,BC,WS,B1002634,11676,SQ-M,Leased,48.417823,Subbarao,-123.37119
2017,JUL,Victoria,546 Yates St.,BC,WS,B1002572,1423.3,SQ-M,Leased,48.426928,Subbarao,-123.368812
2017,JUL,Victoria,563 Superior St.,BC,WS,B0010652,3926.6,SQ-M,Owned,48.41794444,Subbarao,-123.3691944
2017,JUL,Victoria,609 Broughton St.,BC,WS,B0060434,1102.11,SQ-M,Leased,48.424182,Subbarao,-123.367844
2017,JUL,Victoria,614 Humboldt St.,BC,WS,B0055913,6355.44,SQ-M,Leased,48.423,Subbarao,-123.3678611
2017,JUL,Victoria,617 Government St.,BC,WS,B0010223,11970.51,SQ-M,Owned,48.41880556,Subbarao,-123.3684722
2017,JUL,Victoria,617 Government St.,BC,WS,B0010231,874.5,SQ-M,Owned,48.41883333,Subbarao,-123.3678889
2017,JUL,Victoria,617 Government St.,BC,WS,N0001597,1.2395,HA,Owned,,Subbarao,
2017,JUL,Victoria,620 Menzies St.,BC,WS,N0001007,0.9456,HA,Owned,,Subbarao,
2017,JUL,Victoria,620 Superior St.,BC,WS,B0072264,6978.6,SQ-M,Owned,48.41861111,Subbarao,-123.3673611
2017,JUL,Victoria,633 Courtney St.,BC,WS,B0050906,552,SQ-M,Leased,48.423325,Subbarao,-123.366822
2017,JUL,Victoria,634 Humboldt St,BC,WS,B0092689,256.88,SQ-M,Leased,48.4227105,Subbarao,-123.3675074
2017,JUL,Victoria,645 Tyee Rd.,BC,WS,B0092628,2416,SQ-M,Leased,48.4338049,Subbarao,-123.38056
2017,JUL,Victoria,646 Superior St.,BC,WS,N0001394,0.1537,HA,Owned,,Subbarao,
2017,JUL,Victoria,703 Broughton St.,BC,WS,B0067142,507.72,SQ-M,Leased,48.423666,Subbarao,-123.365385
2017,JUL,Victoria,711 Broughton St.,BC,WS,B0092671,747.93,SQ-M,Leased,48.4236273,Subbarao,-123.3646935
2017,JUL,Victoria,716 Courtney St.,BC,WS,B0044545,1822.45,SQ-M,Owned,48.42313889,Subbarao,-123.3647778
2017,JUL,Victoria,727 Fisgard St.,BC,WS,B0067651,4151.28,SQ-M,Leased,48.42922222,Subbarao,-123.3629167
2017,JUL,Victoria,732 Broughton St.,BC,WS,B1002232,919.8,SQ-M,Leased,48.4237786,Subbarao,-123.3642778
2017,JUL,Victoria,747 Fort St.,BC,WS,B0060426,854.45,SQ-M,Leased,48.424198,Subbarao,-123.363985
2017,JUL,Victoria,780 Blanshard St.,BC,WS,B0092155,3556.5,SQ-M,Leased,48.42169444,Subbarao,-123.3635
2017,JUL,Victoria,8 Bastion Sq.,BC,WS,B0060616,2044.1,SQ-M,Leased,48.42613889,Subbarao,-123.3697778
2017,JUL,Victoria,800 Johnson St.,BC,WS,B0067181,7052.41,SQ-M,Leased,48.42708333,Subbarao,-123.3612222
2017,JUL,Victoria,808 Douglas St.,BC,WS,B0054601,3611.59,SQ-M,Leased,48.42258333,Subbarao,-123.36625
2017,JUL,Victoria,810 Blanshard St.,BC,WS,B0092150,3562,SQ-M,Leased,48.42219444,Subbarao,-123.3634444
2017,JUL,Victoria,818 Fort St.,BC,WS,B0061747,1653.7,SQ-M,Leased,48.42452778,Subbarao,-123.3616389
2017,JUL,Victoria,835 Humboldt St.,BC,WS,B0078317,6879.3,SQ-M,Owned,48.41905556,Subbarao,-123.3638889
2017,JUL,Victoria,835 Humboldt St.,BC,WS,B0091426,47.1,SQ-M,Owned,48.4204067,Subbarao,-123.3637875
2017,JUL,Victoria,835 Humboldt St. ,BC,WS,B1002534,48.8,SQ-M,Owned,48.418725,Subbarao,-123.363239
2017,JUL,Victoria,836 Courtney St.,BC,WS,B0092138,699.8,SQ-M,Leased,48.4225875,Subbarao,-123.36166
2017,JUL,Victoria,836 Yates St.,BC,WS,B0067647,1900.49,SQ-M,Leased,48.42627778,Subbarao,-123.36075
2017,JUL,Victoria,837 Humbolt/835 Humboldt/840 Academy Close,BC,WS,N2000527,2.677,HA,Owned,,Subbarao,
2017,JUL,Victoria,839 Academy Cl.,BC,WS,N2000497,0.282,HA,Owned,,Subbarao,
2017,JUL,Victoria,850 Burdett St.,BC,WS,B0010900,13118.3,SQ-M,Owned,48.42230556,Subbarao,-123.3619444
2017,JUL,Victoria,850 Burdett St.,BC,WS,N0001024,0.7932,HA,Owned,,Subbarao,
2017,JUL,Victoria,880 Douglas St.,BC,WS,B0067668,1624.3,SQ-M,Leased,48.4230277,Subbarao,-123.3659765
2017,JUL,Victoria,908 Pandora Ave.,BC,WS,B0067605,3796.4,SQ-M,Leased,48.42752778,Subbarao,-123.3584722
2017,JUL,Victoria,910 Government St.,BC,WS,B0056226,5874.39,SQ-M,Leased,48.42386111,Subbarao,-123.3683889
2017,JUL,Victoria,940 Blanshard St.,BC,WS,B0043380,18884.1,SQ-M,Owned,48.42325,Subbarao,-123.3640833
2017,JUL,Victoria,940 Blanshard St.,BC,WS,N0001025,0.8648,HA,Owned,,Subbarao,
2017,JUL,Victoria,976 Meares St.,BC,WS,B0092707,541,SQ-M,Leased,48.4233139,Subbarao,-123.3576459
2017,JUL,Victoria,Superior St.,BC,WS,N0001006,0.39,HA,Owned,,Subbarao,
2017,JUL,View Royal,29 Helmcken Rd,BC,WS,B1002629,975.5,SQ-M,Leased,48.467089,Subbarao,-123.428487
2017,JUL,View Royal,75 Talcott Rd. ,BC,WS,N2000523,1.999,HA,Owned,,Subbarao,
2017,JUL,View Royal,94 Talcott Rd.,BC,WS,B1002614,277.6,SQ-M,Leased,48.46316667,Subbarao,-123.4431111
2017,JUL,View Royal,Trans Canada Hwy. ,BC,WS,N2000526,0.228,HA,Owned,,Subbarao,
2017,JUL,View Royal,Trans Canada Hwy/Watkiss Way ,BC,WS,N2000524,3.2427,HA,Owned,,Subbarao,
2017,JUL,Wells,Gardner St.,BC,WS,B0031179,224.2,SQ-M,Owned,53.10066667,Subbarao,-121.5658889
2017,JUL,Wells,Gardner St.,BC,WS,B0031187,19.6,SQ-M,Owned,53.10108333,Subbarao,-121.5655833
2017,JUL,Wells,Gardner St.,BC,WS,B0043877,44.59,SQ-M,Owned,53.10055556,Subbarao,-121.5657778
2017,JUL,Wells,Gardner St.,BC,WS,B0044016,124.9,SQ-M,Owned,53.10066667,Subbarao,-121.5653333
2017,JUL,Wells,Gardner St.,BC,WS,N0001239,1.268,HA,Owned,,Subbarao,
2017,JUL,West Kelowna,2484 Main St.,BC,WS,B1002565,573.67,SQ-M,Leased,49.829547,Subbarao,-119.629982
2017,JUL,West Kelowna,3685 Hoskins Rd.,BC,WS,B0067379,346,SQ-M,Leased,49.82942564,Subbarao,-119.6268976
2019,JUL,White Rock,15455 Vine Ave.,BC,WS,B0067086,561.6,SQ-M,Leased,N/A,Subbarao,N/A
2019,JUL,Williams Lake,1010 Mackenzie Ave.,BC,WS,B0078036,22.2,SQ-M,Owned,52.14146389,Subbarao,-122.1547694
2019,JUL,Williams Lake,1010 Mackenzie Ave.,BC,WS,B0082677,1404.77,SQ-M,Owned,52.14235278,Subbarao,-122.1563639
2019,JUL,Williams Lake,1010 Mackenzie Ave.,BC,WS,B0082685,439.39,SQ-M,Owned,52.14188333,Subbarao,-122.1557611
2019,JUL,Williams Lake,1010 Mackenzie Ave.,BC,WS,B0082693,255.9,SQ-M,Owned,52.14179167,Subbarao,-122.1544139
2019,JUL,Williams Lake,1010 Mackenzie Ave.,BC,WS,B0082701,38.4,SQ-M,Owned,52.14238056,Subbarao,-122.1557139
2019,JUL,Williams Lake,1010 Mackenzie Ave.,BC,WS,B0082727,145,SQ-M,Owned,52.14258333,Subbarao,-122.1559278
2019,JUL,Williams Lake,1010 Mackenzie Ave.,BC,WS,B0082743,117,SQ-M,Owned,52.14153611,Subbarao,-122.1546083
2019,JUL,Williams Lake,1010 Mackenzie Ave.,BC,WS,N0092300,1.9135,HA,Owned,,Subbarao,
2019,JUL,Williams Lake,197 North 2nd Ave.,BC,WS,B0092592,133.78,SQ-M,Leased,52.131794,Subbarao,-122.144072
2019,JUL,Williams Lake,280 3rd Ave. North,BC,WS,N2000574,0.185,HA,Owned,,Subbarao,
2019,JUL,Williams Lake,280 Mackenzie Ave.,BC,WS,B0091174,988.46,SQ-M,Leased,52.130779,Subbarao,-122.146947
2019,JUL,Williams Lake,280a 3rd Ave. North,BC,WS,B1002718,1499.64,SQ-M,Owned,,Subbarao,
2019,JUL,Williams Lake,540 Borland St.,BC,WS,B0031690,4825.2,SQ-M,Owned,52.13027778,Subbarao,-122.138
2019,JUL,Williams Lake,540 Borland St.,BC,WS,B0080093,36,SQ-M,Owned,52.1299271,Subbarao,-122.1391332
2019,JUL,Williams Lake,540 Borland St.,BC,WS,N0001250,0.863,HA,Owned,,Subbarao,
2019,JUL,Williams Lake,640 Borland St.,BC,WS,B0092174,5335.5,SQ-M,Leased,52.13052778,Subbarao,-122.1370833
2019,JUL,Zeballos,500 Parkway Rd.,BC,WS,B0078415,310.8,SQ-M,Owned,49.98955556,Subbarao,-126.852
2019,JUL,Zeballos,Parkway Rd.,BC,WS,N0001876,0.2411,HA,Owned,,Subbarao,
Environment: ,IWP.BCGOV,,,,,,,,"Brown, Jennifer CITZ:EX",,,
